,me_mean,me_std
891,134.0,26.68332812825267
892,134.0,26.862613424609304
893,134.0,26.870057685088806
894,134.2,26.93993318477238
895,134.4,27.28076245268816
896,134.2,26.93993318477238
897,134.2,27.117522010685267
898,134.2,26.588719412562913
899,134.4,26.582701141908057
900,134.4,26.665333299998334
901,134.4,26.612778885340028
902,134.0,26.548069609672186
903,133.6,26.363611285254528
904,133.4,26.545056036859293
905,133.6,26.881964213948354
906,133.8,26.663833182796505
907,134.0,26.668333281253254
908,134.6,26.852187992787474
909,134.8,27.220580449358533
910,134.8,27.607245425793568
911,134.8,27.396350121868423
912,135.0,27.473623714391955
913,135.2,27.82373087851448
914,135.0,27.777688888746667
915,135.0,27.254357449773053
916,135.2,27.08800472533922
917,135.2,27.08800472533922
918,135.6,26.971095639591653
919,135.8,26.954776942130312
920,135.4,27.13374283065276
921,135.6,27.185290140073914
922,135.0,27.02591349057419
923,135.4,26.79253627411933
924,135.4,27.317393726342196
925,135.4,27.317393726342196
926,135.8,27.461973709112748
927,135.6,27.644891028904418
928,136.0,27.799280566230486
929,136.8,27.75175670115317
930,136.6,28.0185652737609
931,136.8,27.995713957675733
932,136.8,27.995713957675733
933,136.6,27.968553770261344
934,136.8,27.794963572561127
935,136.6,27.817979797246238
936,136.4,27.463430230034994
937,137.0,27.136691028937186
938,137.4,27.288092641296863
939,137.6,27.2367398930195
940,137.6,26.687824939473806
941,137.6,26.687824939473806
942,138.0,26.855167100578615
943,138.8,26.887915501206113
944,139.0,26.94438717061496
945,138.6,27.163210414087654
946,138.6,27.310071402323356
947,138.4,27.052541470257466
948,138.2,27.147007201531444
949,137.8,27.27929617860402
950,138.2,27.53470537340104
951,138.2,27.694042680692178
952,138.8,28.074187432586537
953,139.0,27.892651361962706
954,138.6,27.7459907013608
955,139.0,28.049955436684744
956,139.2,27.86682615584344
957,138.8,27.46197370911275
958,138.8,28.017137612539933
959,138.6,28.075612192791095
960,138.6,28.075612192791095
961,138.6,27.78200856669654
962,138.6,27.78200856669654
963,138.6,27.75319801392265
964,138.4,27.918452679186935
965,138.4,27.40510901273702
966,138.4,27.688264662127168
967,138.6,27.817979797246238
968,138.4,27.470711676256222
969,138.8,27.665140520156406
970,138.8,28.038544898050613
971,139.0,27.698375403622503
972,139.6,27.57245001808871
973,140.0,27.597101297056543
974,140.4,27.63041802072491
975,140.6,27.82516846310189
976,140.4,27.846723326093503
977,141.0,27.9069883720906
978,141.6,28.175166370404984
979,142.0,28.106938645110393
980,142.2,28.166646942793882
981,142.0,28.305476501906835
982,142.4,27.925615481131295
983,142.2,28.166646942793882
984,142.6,28.583911558777256
985,142.6,29.17258987474372
986,143.0,28.79583303188154
987,143.0,28.906746617355612
988,143.4,28.74439075715469
989,143.4,28.83470131629596
990,144.2,28.763866221354874
